appId,month,count(id),avg(score),subcategory
br.com.santander.benvisavale,3,3,1,Card
br.com.santander.benvisavale,3,3,1.6666666666666667,Invoice
br.com.santander.benvisavale,3,2,1,Registration
br.com.santander.benvisavale,3,2,1,Notifications
br.com.santander.benvisavale,3,2,1,Performance
br.com.santander.benvisavale,4,6,1.3333333333333333,Registration
br.com.santander.benvisavale,4,3,1,Performance
br.com.santander.benvisavale,4,1,1,Customer service
br.com.santander.benvisavale,4,4,1.25,Notifications
br.com.santander.benvisavale,4,12,1.0833333333333333,Login
br.com.santander.benvisavale,4,10,1.5,Update
br.com.santander.benvisavale,4,7,5,Generic compliment
br.com.santander.benvisavale,4,1,5,Usability
br.com.santander.benvisavale,4,2,3,Token
br.com.santander.benvisavale,4,1,1,Investiment
br.com.santander.benvisavale,4,8,1.5,Generic complaint
br.com.santander.benvisavale,4,1,1,Rewards program
br.com.santander.benvisavale,4,2,1,Invoice
br.com.santander.benvisavale,4,6,1,Card
br.com.santander.benvisavale,5,13,1.4615384615384615,Login
br.com.santander.benvisavale,5,1,5,Usability
br.com.santander.benvisavale,5,2,1,Card
br.com.santander.benvisavale,5,1,1,Performance
br.com.santander.benvisavale,5,11,1.3636363636363635,Update
br.com.santander.benvisavale,5,3,1,Registration
br.com.santander.benvisavale,5,3,5,Generic compliment
br.com.santander.benvisavale,5,6,1.1666666666666667,Generic complaint
br.com.santander.benvisavale,6,6,1.6666666666666667,Card
br.com.santander.benvisavale,6,4,5,Generic compliment
br.com.santander.benvisavale,6,25,1.52,Login
br.com.santander.benvisavale,6,8,1.875,Generic complaint
br.com.santander.benvisavale,6,9,1.6666666666666667,Performance
br.com.santander.benvisavale,6,2,1,Customer service
br.com.santander.benvisavale,6,1,1,Registration
br.com.santander.benvisavale,6,2,3,Usability
br.com.santander.benvisavale,6,15,1.1333333333333333,Update
br.com.santander.benvisavale,6,3,2.3333333333333335,Invoice
br.com.santander.benvisavale,7,1,1,Invoice
br.com.santander.benvisavale,7,2,1.5,Notifications
br.com.santander.benvisavale,7,42,4.880952380952381,Generic compliment
br.com.santander.benvisavale,7,2,3,Customer service
br.com.santander.benvisavale,7,6,2,Card
br.com.santander.benvisavale,7,9,1.6666666666666667,Update
br.com.santander.benvisavale,7,9,1.3333333333333333,Login
br.com.santander.benvisavale,7,11,2.727272727272727,Generic complaint
br.com.santander.benvisavale,7,9,5,Usability
br.com.santander.benvisavale,7,1,1,Registration
br.com.santander.benvisavale,7,1,1,Performance
br.com.santander.benvisavale,8,4,2,Performance
br.com.santander.benvisavale,8,5,3.2,Customer service
br.com.santander.benvisavale,8,8,3.625,Generic complaint
br.com.santander.benvisavale,8,1,1,Registration
br.com.santander.benvisavale,8,4,2,Card
br.com.santander.benvisavale,8,5,1.4,Update
br.com.santander.benvisavale,8,2,3,Investiment
br.com.santander.benvisavale,8,16,4.8125,Usability
br.com.santander.benvisavale,8,9,3,Login
br.com.santander.benvisavale,8,78,4.923076923076923,Generic compliment
br.com.santander.benvisavale,9,2,4.5,Customer service
br.com.santander.benvisavale,9,6,5,Usability
br.com.santander.benvisavale,9,2,3,Update
br.com.santander.benvisavale,9,1,3,Invoice
br.com.santander.benvisavale,9,1,1,Card
br.com.santander.benvisavale,9,11,2.5454545454545454,Login
br.com.santander.benvisavale,9,5,4,Generic complaint
br.com.santander.benvisavale,9,1,5,Performance
br.com.santander.benvisavale,9,37,4.945945945945946,Generic compliment
br.com.santander.benvisavale,10,2,1,Card
br.com.santander.benvisavale,10,24,5,Generic compliment
br.com.santander.benvisavale,10,4,1.5,Login
br.com.santander.benvisavale,10,1,4,Invoice
br.com.santander.benvisavale,10,1,5,Performance
br.com.santander.benvisavale,10,6,5,Usability
br.com.santander.benvisavale,10,1,5,Generic complaint
com.caju.employeeApp,1,16,1.6875,Generic complaint
com.caju.employeeApp,1,7,2.857142857142857,Customer service
com.caju.employeeApp,1,1,2,Charging
com.caju.employeeApp,1,9,1.8888888888888888,Features
com.caju.employeeApp,1,10,1.9,Performance
com.caju.employeeApp,1,5,1.8,Servicess
com.caju.employeeApp,1,16,5,Usability
com.caju.employeeApp,1,25,1.72,Login
com.caju.employeeApp,1,69,4.898550724637682,Generic compliment
com.caju.employeeApp,2,7,1.7142857142857142,Performance
com.caju.employeeApp,2,14,4.928571428571429,Usability
com.caju.employeeApp,2,5,3.2,Features
com.caju.employeeApp,2,36,1.8611111111111112,Login
com.caju.employeeApp,2,53,4.811320754716981,Generic compliment
com.caju.employeeApp,2,4,2,Servicess
com.caju.employeeApp,2,12,1.4166666666666667,Customer service
com.caju.employeeApp,2,10,2.9,Generic complaint
com.caju.employeeApp,2,1,1,Charging
com.caju.employeeApp,3,67,4.880597014925373,Generic compliment
com.caju.employeeApp,3,12,2.9166666666666665,Generic complaint
com.caju.employeeApp,3,2,3,Servicess
com.caju.employeeApp,3,9,1.6666666666666667,Performance
com.caju.employeeApp,3,4,2.25,Features
com.caju.employeeApp,3,18,1.6111111111111112,Login
com.caju.employeeApp,3,10,4.9,Usability
com.caju.employeeApp,3,10,1.4,Customer service
com.caju.employeeApp,4,7,1.4285714285714286,Customer service
com.caju.employeeApp,4,12,2.1666666666666665,Generic complaint
com.caju.employeeApp,4,3,1,Servicess
com.caju.employeeApp,4,13,1.4615384615384615,Performance
com.caju.employeeApp,4,71,4.887323943661972,Generic compliment
