appId,month,subcategory,count,avgScore
br.gov.meugovbr,10,Customer service,259,3.718146718146718
br.gov.meugovbr,10,,37,3.8378378378378377
br.gov.meugovbr,10,Charging,45,3.0444444444444443
br.gov.meugovbr,10,,344,3.622093023255814
br.gov.meugovbr,10,Servicess,94,2.9361702127659575
br.gov.meugovbr,10,Features,230,2.5739130434782607
br.gov.meugovbr,10,Login,2313,1.9571984435797665
br.gov.meugovbr,10,Usability,525,4.304761904761905
br.gov.meugovbr,11,Performance,919,1.5995647442872687
br.gov.meugovbr,11,,40,3.875
br.gov.meugovbr,11,Servicess,104,2.298076923076923
br.gov.meugovbr,11,Usability,417,4.316546762589928
br.gov.meugovbr,11,Charging,30,2.6666666666666665
br.gov.meugovbr,11,Customer service,172,3.744186046511628
br.gov.meugovbr,11,Login,2081,1.8865929841422393
br.gov.meugovbr,11,,283,3.1024734982332154
br.gov.meugovbr,11,Generic complaint,1766,2.4830124575311436
br.gov.meugovbr,11,Generic compliment,6149,4.809074646283949
br.gov.meugovbr,11,Features,192,2.4114583333333335
br.gov.meugovbr,12,Login,1921,1.9021343050494535
br.gov.meugovbr,12,Features,171,2.3684210526315788
br.gov.meugovbr,12,Customer service,157,3.5605095541401273
br.gov.meugovbr,12,Generic complaint,1831,2.310212998361551
br.gov.meugovbr,12,,33,3.727272727272727
br.gov.meugovbr,12,,292,3.267123287671233
br.gov.meugovbr,12,Servicess,96,2.6041666666666665
br.gov.meugovbr,12,Charging,34,3.0294117647058822
br.gov.meugovbr,12,Generic compliment,5496,4.787481804949054
br.gov.meugovbr,12,Performance,858,1.5606060606060606
br.gov.meugovbr,12,Usability,376,4.23404255319149
com.nu.production,1,Login,1657,2.179843089921545
com.nu.production,1,Customer service,636,3.380503144654088
com.nu.production,1,Generic complaint,2243,3.137761925991975
com.nu.production,1,Virtual card,26,2.730769230769231
com.nu.production,1,Registration,288,2.0277777777777777
com.nu.production,1,Notifications,57,2.736842105263158
com.nu.production,1,Generic compliment,8645,4.8667437825332565
com.nu.production,1,Card,924,2.5865800865800868
com.nu.production,1,Usability,822,4.653284671532846
com.nu.production,1,,51,3.5098039215686274
com.nu.production,1,,1595,3.9768025078369904
com.nu.production,1,Update,480,2.3666666666666667
com.nu.production,1,Investiment,322,2.372670807453416
com.nu.production,1,Invoice,454,2.6145374449339207
com.nu.production,1,Token,15,3.2
com.nu.production,1,Rewards program,29,2.586206896551724
com.nu.production,1,Performance,537,2.1266294227188083
com.nu.production,2,Investiment,155,2.303225806451613
com.nu.production,2,,23,4.3478260869565215
com.nu.production,2,Rewards program,11,3
com.nu.production,2,Login,698,2.141833810888252
com.nu.production,2,Generic compliment,2993,4.833277647844971
com.nu.production,2,,395,3.6481012658227847
com.nu.production,2,Card,495,2.404040404040404
com.nu.production,2,Notifications,17,1.4705882352941178
com.nu.production,2,Virtual card,13,2.1538461538461537
com.nu.production,2,Invoice,216,2.375
com.nu.production,2,Generic complaint,951,2.9705573080967405
com.nu.production,2,Token,7,2.857142857142857
com.nu.production,2,Performance,162,2.1790123456790123
com.nu.production,2,Update,157,2.2229299363057327
com.nu.production,2,Usability,287,4.529616724738676
com.nu.production,2,Registration,152,1.9210526315789473
com.nu.production,2,Customer service,257,3.1089494163424125
com.nu.production,3,Usability,246,4.40650406504065
com.nu.production,3,Login,898,1.9276169265033407
com.nu.production,3,,28,4.035714285714286
com.nu.production,3,Performance,277,1.8592057761732852
com.nu.production,3,Card,433,2.258660508083141
com.nu.production,3,Generic complaint,1004,2.8247011952191237
com.nu.production,3,Investiment,121,2.0661157024793386
com.nu.production,3,Customer service,271,3.1918819188191883
com.nu.production,3,Notifications,33,2.696969696969697
com.nu.production,3,,369,3.707317073170732
com.nu.production,3,Update,241,2.211618257261411
com.nu.production,3,Invoice,245,2.1755102040816325
com.nu.production,3,Virtual card,14,1.7857142857142858
com.nu.production,3,Token,3,4.666666666666667
com.nu.production,3,Rewards program,7,2.5714285714285716
com.nu.production,3,Generic compliment,3011,4.82929259382265
com.nu.production,3,Registration,183,1.6612021857923498
com.nu.production,4,Customer service,333,3.4534534534534536
com.nu.production,4,Usability,750,4.725333333333333
com.nu.production,4,Investiment,165,2.3333333333333335
com.nu.production,4,,479,3.933194154488518
com.nu.production,4,Rewards program,9,2.5555555555555554
com.nu.production,4,Performance,262,2.2595419847328246
com.nu.production,4,Registration,131,2.0610687022900764
com.nu.production,4,Generic complaint,1119,3.0786416443252906
com.nu.production,4,Generic compliment,5321,4.858109377936478
com.nu.production,4,Update,203,2.2413793103448274
com.nu.production,4,,35,4.571428571428571
com.nu.production,4,Invoice,222,2.5315315315315314
com.nu.production,4,Token,8,3.75
com.nu.production,4,Virtual card,17,2.2941176470588234
com.nu.production,4,Notifications,22,2.3181818181818183
com.nu.production,4,Login,764,2.06151832460733
com.nu.production,4,Card,523,2.7093690248565965
com.nu.production,5,,419,3.727923627684964
com.nu.production,5,Investiment,465,1.8494623655913978
com.nu.production,5,Generic complaint,1170,2.8555555555555556
com.nu.production,5,Notifications,24,2.6666666666666665
com.nu.production,5,Usability,332,3.8855421686746987
com.nu.production,5,Login,828,1.9275362318840579
com.nu.production,5,Invoice,246,2.1341463414634148
com.nu.production,5,Generic compliment,3305,4.832980332829047
com.nu.production,5,Performance,279,2.003584229390681
com.nu.production,5,Card,497,2.4788732394366195
com.nu.production,5,Rewards program,11,2.272727272727273
com.nu.production,5,Update,310,1.9935483870967743
com.nu.production,5,Customer service,242,2.946280991735537
com.nu.production,5,Virtual card,9,2.4444444444444446
com.nu.production,5,Token,4,2.5
com.nu.production,5,,17,3.823529411764706
com.nu.production,5,Registration,128,1.7265625
com.nu.production,6,Card,729,2.7626886145404663
com.nu.production,6,Generic complaint,1936,3.0485537190082646
com.nu.production,6,Token,14,3.7857142857142856
com.nu.production,6,Customer service,563,3.8330373001776197
com.nu.production,6,Virtual card,20,3.15
com.nu.production,6,,58,3.689655172413793
com.nu.production,6,Login,1444,2.093490304709141
com.nu.production,6,Generic compliment,9392,4.890332197614992
com.nu.production,6,Rewards program,28,3
com.nu.production,6,Registration,135,1.8962962962962964
com.nu.production,6,Invoice,377,2.6047745358090184
com.nu.production,6,Update,385,2.4077922077922076
com.nu.production,6,,778,3.974293059125964
com.nu.production,6,Investiment,311,2.472668810289389
com.nu.production,6,Usability,1419,4.767441860465116
com.nu.production,6,Performance,506,2.1363636363636362
com.nu.production,6,Notifications,45,2.4
com.nu.production,7,Generic compliment,12802,4.896734885174191
com.nu.production,7,Registration,153,2.0326797385620914
com.nu.production,7,Usability,1299,4.745958429561201
com.nu.production,7,Update,359,2.5403899721448466
com.nu.production,7,Performance,442,2.1923076923076925
com.nu.production,7,Customer service,642,3.7866043613707165
com.nu.production,7,Login,1440,2.0652777777777778
com.nu.production,7,Investiment,280,2.6392857142857142
com.nu.production,7,Card,892,2.8251121076233185
com.nu.production,7,Notifications,38,2.9210526315789473
com.nu.production,7,Token,11,4.2727272727272725
com.nu.production,7,Rewards program,31,3
com.nu.production,7,Invoice,424,2.6957547169811322
com.nu.production,7,,46,4.239130434782608
com.nu.production,7,Generic complaint,2247,3.2968402314196705
com.nu.production,7,Virtual card,15,3.2666666666666666
com.nu.production,7,,1013,4.188548864758144
com.nu.production,8,Performance,246,2.459349593495935
com.nu.production,8,Registration,119,1.7394957983193278
com.nu.production,8,Generic complaint,1743,3.4182444061962136
com.nu.production,8,,843,4.117437722419929
com.nu.production,8,Login,770,2.338961038961039
com.nu.production,8,,52,4.096153846153846
com.nu.production,8,Investiment,206,2.679611650485437
com.nu.production,8,Card,745,2.865771812080537
com.nu.production,8,Token,7,4.571428571428571
com.nu.production,8,Virtual card,15,3
com.nu.production,8,Generic compliment,10180,4.894891944990177
com.nu.production,8,Notifications,48,2.4583333333333335
com.nu.production,8,Invoice,343,2.5830903790087465
com.nu.production,8,Usability,950,4.761052631578948
com.nu.production,8,Rewards program,18,2.1666666666666665
com.nu.production,8,Customer service,557,3.9281867145421905
com.nu.production,8,Update,182,2.32967032967033
com.nu.production,9,,31,4.096774193548387
com.nu.production,9,Rewards program,26,2.4615384615384617
com.nu.production,9,Card,610,2.762295081967213
com.nu.production,9,,652,3.8849693251533743
com.nu.production,9,Generic complaint,1627,3.102642901044868
com.nu.production,9,Notifications,32,2.9375
com.nu.production,9,Registration,136,2.1176470588235294
com.nu.production,9,Usability,751,4.7163781624500665
com.nu.production,9,Token,11,3.8181818181818183
com.nu.production,9,Virtual card,18,3.6666666666666665
com.nu.production,9,Investiment,217,2.6129032258064515
com.nu.production,9,Customer service,435,3.8229885057471265
com.nu.production,9,Performance,352,1.9971590909090908
com.nu.production,9,Invoice,322,2.5745341614906834
com.nu.production,9,Login,1549,2.1245965138799225
com.nu.production,9,Update,381,2.120734908136483
com.nu.production,9,Generic compliment,7708,4.895303580695382
com.nu.production,10,Invoice,305,2.439344262295082
com.nu.production,10,Investiment,203,2.3004926108374386
com.nu.production,10,,27,3.5555555555555554
com.nu.production,10,Customer service,426,3.6619718309859155
com.nu.production,10,Virtual card,17,3.8823529411764706
com.nu.production,10,Registration,129,1.813953488372093
com.nu.production,10,Generic compliment,7715,4.88049254698639
com.nu.production,10,Token,7,2.7142857142857144
com.nu.production,10,Performance,323,2.021671826625387
com.nu.production,10,Rewards program,27,3.074074074074074
com.nu.production,10,Login,1135,2.081938325991189
com.nu.production,10,Update,328,2.332317073170732
com.nu.production,10,Generic complaint,1512,3.1997354497354498
com.nu.production,10,,607,3.973640856672158
com.nu.production,10,Notifications,33,2.696969696969697
com.nu.production,10,Usability,757,4.71994715984148
com.nu.production,10,Card,570,2.712280701754386
com.nu.production,11,,739,4.125845737483085
com.nu.production,11,Login,590,2.3915254237288135
com.nu.production,11,Token,13,4.153846153846154
com.nu.production,11,Update,161,2.459627329192547
com.nu.production,11,Investiment,197,2.761421319796954
com.nu.production,11,Customer service,496,4.01008064516129
com.nu.production,11,Rewards program,20,3.25
com.nu.production,11,Invoice,302,2.7913907284768213
com.nu.production,11,Generic complaint,1750,3.4497142857142857
com.nu.production,11,Generic compliment,10075,4.8960794044665015
com.nu.production,11,,45,4
com.nu.production,11,Notifications,35,2.742857142857143
com.nu.production,11,Card,687,2.8049490538573507
com.nu.production,11,Registration,112,1.8571428571428572
